,0,1,2,3
103868,4.0,1.0,82.0,25.0
103869,4.0,1.0,82.0,28.0
103870,4.0,1.0,83.0,1.0
103871,4.0,1.0,83.0,4.0
103872,4.0,1.0,83.0,7.0
103873,4.0,1.0,83.0,10.0
103874,4.0,1.0,83.0,13.0
103875,4.0,1.0,83.0,16.0
103876,4.0,1.0,83.0,19.0
103877,4.0,1.0,83.0,22.0
103878,4.0,1.0,83.0,25.0
103879,4.0,1.0,83.0,28.0
103880,4.0,1.0,84.0,1.0
103881,4.0,1.0,84.0,4.0
103882,4.0,1.0,84.0,7.0
103883,4.0,1.0,84.0,10.0
103884,4.0,1.0,84.0,13.0
103885,4.0,1.0,84.0,16.0
103886,4.0,1.0,84.0,19.0
103887,4.0,1.0,84.0,22.0
103888,4.0,1.0,84.0,25.0
103889,4.0,1.0,84.0,28.0
103890,4.0,1.0,85.0,1.0
103891,4.0,1.0,85.0,4.0
103892,4.0,1.0,85.0,7.0
103893,4.0,1.0,85.0,10.0
103894,4.0,1.0,85.0,13.0
103895,4.0,1.0,85.0,16.0
103896,4.0,1.0,85.0,19.0
103897,4.0,1.0,85.0,22.0
103898,4.0,1.0,85.0,25.0
103899,4.0,1.0,85.0,28.0
103900,4.0,1.0,86.0,1.0
103901,4.0,1.0,86.0,4.0
103902,4.0,1.0,86.0,7.0
103903,4.0,1.0,86.0,10.0
103904,4.0,1.0,86.0,13.0
103905,4.0,1.0,86.0,16.0
103906,4.0,1.0,86.0,19.0
103907,4.0,1.0,86.0,22.0
103908,4.0,1.0,86.0,25.0
103909,4.0,1.0,86.0,28.0
103910,4.0,1.0,87.0,1.0
103911,4.0,1.0,87.0,4.0
103912,4.0,1.0,87.0,7.0
103913,4.0,1.0,87.0,10.0
103914,4.0,1.0,87.0,13.0
103915,4.0,1.0,87.0,16.0
103916,4.0,1.0,87.0,19.0
103917,4.0,1.0,87.0,22.0
103918,4.0,1.0,87.0,25.0
103919,4.0,1.0,87.0,28.0
103920,4.0,1.0,88.0,1.0
103921,4.0,1.0,88.0,4.0
103922,4.0,1.0,88.0,7.0
103923,4.0,1.0,88.0,10.0
103924,4.0,1.0,88.0,13.0
103925,4.0,1.0,88.0,16.0
103926,4.0,1.0,88.0,19.0
103927,4.0,1.0,88.0,22.0
103928,4.0,1.0,88.0,25.0
103929,4.0,1.0,88.0,28.0
103930,4.0,1.0,89.0,1.0
103931,4.0,1.0,89.0,4.0
103932,4.0,1.0,89.0,7.0
103933,4.0,1.0,89.0,10.0
103934,4.0,1.0,89.0,13.0
103935,4.0,1.0,89.0,16.0
103936,4.0,1.0,89.0,19.0
103937,4.0,1.0,89.0,22.0
103938,4.0,1.0,89.0,25.0
103939,4.0,1.0,89.0,28.0
103940,4.0,1.0,90.0,1.0
103941,4.0,1.0,90.0,4.0
103942,4.0,1.0,90.0,7.0
103943,4.0,1.0,90.0,10.0
103944,4.0,1.0,90.0,13.0
103945,4.0,1.0,90.0,16.0
103946,4.0,1.0,90.0,19.0
103947,4.0,1.0,90.0,22.0
103948,4.0,1.0,90.0,25.0
103949,4.0,1.0,90.0,28.0
103950,4.0,1.0,91.0,1.0
103951,4.0,1.0,91.0,4.0
103952,4.0,1.0,91.0,7.0
103953,4.0,1.0,91.0,10.0
103954,4.0,1.0,91.0,13.0
103955,4.0,1.0,91.0,16.0
103956,4.0,1.0,91.0,19.0
103957,4.0,1.0,91.0,22.0
103958,4.0,1.0,91.0,25.0
103959,4.0,1.0,91.0,28.0
103960,4.0,1.0,92.0,1.0
103961,4.0,1.0,92.0,4.0
103962,4.0,1.0,92.0,7.0
103963,4.0,1.0,92.0,10.0
103964,4.0,1.0,92.0,13.0
103965,4.0,1.0,92.0,16.0
103966,4.0,1.0,92.0,19.0
103967,4.0,1.0,92.0,22.0
103968,4.0,1.0,92.0,25.0
103969,4.0,1.0,92.0,28.0
103970,4.0,1.0,93.0,1.0
103971,4.0,1.0,93.0,4.0
103972,4.0,1.0,93.0,7.0
103973,4.0,1.0,93.0,10.0
103974,4.0,1.0,93.0,13.0
103975,4.0,1.0,93.0,16.0
103976,4.0,1.0,93.0,19.0
103977,4.0,1.0,93.0,22.0
103978,4.0,1.0,93.0,25.0
103979,4.0,1.0,93.0,28.0
103980,4.0,1.0,94.0,1.0
103981,4.0,1.0,94.0,4.0
103982,4.0,1.0,94.0,7.0
103983,4.0,1.0,94.0,10.0
103984,4.0,1.0,94.0,13.0
103985,4.0,1.0,94.0,16.0
103986,4.0,1.0,94.0,19.0
103987,4.0,1.0,94.0,22.0
103988,4.0,1.0,94.0,25.0
103989,4.0,1.0,94.0,28.0
103990,4.0,1.0,95.0,1.0
103991,4.0,1.0,95.0,4.0
103992,4.0,1.0,95.0,7.0
103993,4.0,1.0,95.0,10.0
103994,4.0,1.0,95.0,13.0
103995,4.0,1.0,95.0,16.0
103996,4.0,1.0,95.0,19.0
103997,4.0,1.0,95.0,22.0
103998,4.0,1.0,95.0,25.0
103999,4.0,1.0,95.0,28.0
104000,4.0,1.0,96.0,1.0
104001,4.0,1.0,96.0,4.0
104002,4.0,1.0,96.0,7.0
104003,4.0,1.0,96.0,10.0
104004,4.0,1.0,96.0,13.0
104005,4.0,1.0,96.0,16.0
104006,4.0,1.0,96.0,19.0
104007,4.0,1.0,96.0,22.0
104008,4.0,1.0,96.0,25.0
104009,4.0,1.0,96.0,28.0
104010,4.0,1.0,97.0,1.0
104011,4.0,1.0,97.0,4.0
104012,4.0,1.0,97.0,7.0
104013,4.0,1.0,97.0,10.0
104014,4.0,1.0,97.0,13.0
104015,4.0,1.0,97.0,16.0
104016,4.0,1.0,97.0,19.0
104017,4.0,1.0,97.0,22.0
104018,4.0,1.0,97.0,25.0
104019,4.0,1.0,97.0,28.0
104020,4.0,1.0,98.0,1.0
104021,4.0,1.0,98.0,4.0
104022,4.0,1.0,98.0,7.0
104023,4.0,1.0,98.0,10.0
104024,4.0,1.0,98.0,13.0
104025,4.0,1.0,98.0,16.0
104026,4.0,1.0,98.0,19.0
104027,4.0,1.0,98.0,22.0
104028,4.0,1.0,98.0,25.0
104029,4.0,1.0,98.0,28.0
104030,4.0,1.0,99.0,1.0
104031,4.0,1.0,99.0,4.0
104032,4.0,1.0,99.0,7.0
104033,4.0,1.0,99.0,10.0
104034,4.0,1.0,99.0,13.0
104035,4.0,1.0,99.0,16.0
104036,4.0,1.0,99.0,19.0
104037,4.0,1.0,99.0,22.0
104038,4.0,1.0,99.0,25.0
104039,4.0,1.0,99.0,28.0
104040,4.0,1.0,100.0,1.0
104041,4.0,1.0,100.0,4.0
104042,4.0,1.0,100.0,7.0
104043,4.0,1.0,100.0,10.0
104044,4.0,1.0,100.0,13.0
104045,4.0,1.0,100.0,16.0
104046,4.0,1.0,100.0,19.0
104047,4.0,1.0,100.0,22.0
104048,4.0,1.0,100.0,25.0
104049,4.0,1.0,100.0,28.0
104050,4.0,1.0,101.0,1.0
104051,4.0,1.0,101.0,4.0
104052,4.0,1.0,101.0,7.0
104053,4.0,1.0,101.0,10.0
104054,4.0,1.0,101.0,13.0
104055,4.0,1.0,101.0,16.0
104056,4.0,1.0,101.0,19.0
104057,4.0,1.0,101.0,22.0
104058,4.0,1.0,101.0,25.0
104059,4.0,1.0,101.0,28.0
104060,4.0,1.0,102.0,1.0
104061,4.0,1.0,102.0,4.0
104062,4.0,1.0,102.0,7.0
104063,4.0,1.0,102.0,10.0
104064,4.0,1.0,102.0,13.0
104065,4.0,1.0,102.0,16.0
104066,4.0,1.0,102.0,19.0
104067,4.0,1.0,102.0,22.0
104068,4.0,1.0,102.0,25.0
104069,4.0,1.0,102.0,28.0
104070,4.0,1.0,103.0,1.0
104071,4.0,1.0,103.0,4.0
104072,4.0,1.0,103.0,7.0
104073,4.0,1.0,103.0,10.0
104074,4.0,1.0,103.0,13.0
104075,4.0,1.0,103.0,16.0
104076,4.0,1.0,103.0,19.0
104077,4.0,1.0,103.0,22.0
104078,4.0,1.0,103.0,25.0
104079,4.0,1.0,103.0,28.0
104080,4.0,1.0,104.0,1.0
104081,4.0,1.0,104.0,4.0
104082,4.0,1.0,104.0,7.0
104083,4.0,1.0,104.0,10.0
104084,4.0,1.0,104.0,13.0
104085,4.0,1.0,104.0,16.0
104086,4.0,1.0,104.0,19.0
104087,4.0,1.0,104.0,22.0
104088,4.0,1.0,104.0,25.0
104089,4.0,1.0,104.0,28.0
104090,4.0,1.0,105.0,1.0
104091,4.0,1.0,105.0,4.0
104092,4.0,1.0,105.0,7.0
104093,4.0,1.0,105.0,10.0
104094,4.0,1.0,105.0,13.0
104095,4.0,1.0,105.0,16.0
104096,4.0,1.0,105.0,19.0
104097,4.0,1.0,105.0,22.0
104098,4.0,1.0,105.0,25.0
104099,4.0,1.0,105.0,28.0
104100,4.0,1.0,106.0,1.0
104101,4.0,1.0,106.0,4.0
104102,4.0,1.0,106.0,7.0
104103,4.0,1.0,106.0,10.0
104104,4.0,1.0,106.0,13.0
104105,4.0,1.0,106.0,16.0
104106,4.0,1.0,106.0,19.0
104107,4.0,1.0,106.0,22.0
104108,4.0,1.0,106.0,25.0
104109,4.0,1.0,106.0,28.0
104110,4.0,1.0,107.0,1.0
104111,4.0,1.0,107.0,4.0
104112,4.0,1.0,107.0,7.0
104113,4.0,1.0,107.0,10.0
104114,4.0,1.0,107.0,13.0
104115,4.0,1.0,107.0,16.0
104116,4.0,1.0,107.0,19.0
104117,4.0,1.0,107.0,22.0
104118,4.0,1.0,107.0,25.0
104119,4.0,1.0,107.0,28.0
104120,4.0,1.0,108.0,1.0
104121,4.0,1.0,108.0,4.0
104122,4.0,1.0,108.0,7.0
104123,4.0,1.0,108.0,10.0
104124,4.0,1.0,108.0,13.0
104125,4.0,1.0,108.0,16.0
104126,4.0,1.0,108.0,19.0
104127,4.0,1.0,108.0,22.0
104128,4.0,1.0,108.0,25.0
104129,4.0,1.0,108.0,28.0
104130,4.0,1.0,109.0,1.0
104131,4.0,1.0,109.0,4.0
104132,4.0,1.0,109.0,7.0
104133,4.0,1.0,109.0,10.0
104134,4.0,1.0,109.0,13.0
104135,4.0,1.0,109.0,16.0
104136,4.0,1.0,109.0,19.0
104137,4.0,1.0,109.0,22.0
104138,4.0,1.0,109.0,25.0
104139,4.0,1.0,109.0,28.0
104140,4.0,1.0,110.0,1.0
104141,4.0,1.0,110.0,4.0
104142,4.0,1.0,110.0,7.0
104143,4.0,1.0,110.0,10.0
104144,4.0,1.0,110.0,13.0
104145,4.0,1.0,110.0,16.0
104146,4.0,1.0,110.0,19.0
104147,4.0,1.0,110.0,22.0
104148,4.0,1.0,110.0,25.0
104149,4.0,1.0,110.0,28.0
104150,4.0,1.0,111.0,1.0
104151,4.0,1.0,111.0,4.0
104152,4.0,1.0,111.0,7.0
104153,4.0,1.0,111.0,10.0
104154,4.0,1.0,111.0,13.0
104155,4.0,1.0,111.0,16.0
104156,4.0,1.0,111.0,19.0
104157,4.0,1.0,111.0,22.0
104158,4.0,1.0,111.0,25.0
104159,4.0,1.0,111.0,28.0
104160,4.0,1.0,112.0,1.0
104161,4.0,1.0,112.0,4.0
104162,4.0,1.0,112.0,7.0
104163,4.0,1.0,112.0,10.0
104164,4.0,1.0,112.0,13.0
104165,4.0,1.0,112.0,16.0
104166,4.0,1.0,112.0,19.0
104167,4.0,1.0,112.0,22.0
104168,4.0,1.0,112.0,25.0
104169,4.0,1.0,112.0,28.0
104170,4.0,1.0,113.0,1.0
104171,4.0,1.0,113.0,4.0
104172,4.0,1.0,113.0,7.0
104173,4.0,1.0,113.0,10.0
104174,4.0,1.0,113.0,13.0
104175,4.0,1.0,113.0,16.0
104176,4.0,1.0,113.0,19.0
104177,4.0,1.0,113.0,22.0
104178,4.0,1.0,113.0,25.0
104179,4.0,1.0,113.0,28.0
104180,4.0,1.0,114.0,1.0
104181,4.0,1.0,114.0,4.0
104182,4.0,1.0,114.0,7.0
104183,4.0,1.0,114.0,10.0
104184,4.0,1.0,114.0,13.0
104185,4.0,1.0,114.0,16.0
104186,4.0,1.0,114.0,19.0
104187,4.0,1.0,114.0,22.0
104188,4.0,1.0,114.0,25.0
104189,4.0,1.0,114.0,28.0
104190,4.0,1.0,115.0,1.0
104191,4.0,1.0,115.0,4.0
104192,4.0,1.0,115.0,7.0
104193,4.0,1.0,115.0,10.0
104194,4.0,1.0,115.0,13.0
104195,4.0,1.0,115.0,16.0
104196,4.0,1.0,115.0,19.0
104197,4.0,1.0,115.0,22.0
104198,4.0,1.0,115.0,25.0
104199,4.0,1.0,115.0,28.0
104200,4.0,1.0,116.0,1.0
104201,4.0,1.0,116.0,4.0
104202,4.0,1.0,116.0,7.0
104203,4.0,1.0,116.0,10.0
104204,4.0,1.0,116.0,13.0
104205,4.0,1.0,116.0,16.0
104206,4.0,1.0,116.0,19.0
104207,4.0,1.0,116.0,22.0
104208,4.0,1.0,116.0,25.0
104209,4.0,1.0,116.0,28.0
104210,4.0,1.0,117.0,1.0
104211,4.0,1.0,117.0,4.0
104212,4.0,1.0,117.0,7.0
104213,4.0,1.0,117.0,10.0
104214,4.0,1.0,117.0,13.0
104215,4.0,1.0,117.0,16.0
104216,4.0,1.0,117.0,19.0
104217,4.0,1.0,117.0,22.0
104218,4.0,1.0,117.0,25.0
104219,4.0,1.0,117.0,28.0
104220,4.0,1.0,118.0,1.0
104221,4.0,1.0,118.0,4.0
104222,4.0,1.0,118.0,7.0
104223,4.0,1.0,118.0,10.0
104224,4.0,1.0,118.0,13.0
104225,4.0,1.0,118.0,16.0
104226,4.0,1.0,118.0,19.0
104227,4.0,1.0,118.0,22.0
104228,4.0,1.0,118.0,25.0
104229,4.0,1.0,118.0,28.0
104230,4.0,1.0,119.0,1.0
104231,4.0,1.0,119.0,4.0
104232,4.0,1.0,119.0,7.0
104233,4.0,1.0,119.0,10.0
104234,4.0,1.0,119.0,13.0
104235,4.0,1.0,119.0,16.0
104236,4.0,1.0,119.0,19.0
104237,4.0,1.0,119.0,22.0
104238,4.0,1.0,119.0,25.0
104239,4.0,1.0,119.0,28.0
104240,4.0,1.0,120.0,1.0
104241,4.0,1.0,120.0,4.0
104242,4.0,1.0,120.0,7.0
104243,4.0,1.0,120.0,10.0
104244,4.0,1.0,120.0,13.0
104245,4.0,1.0,120.0,16.0
104246,4.0,1.0,120.0,19.0
104247,4.0,1.0,120.0,22.0
104248,4.0,1.0,120.0,25.0
104249,4.0,1.0,120.0,28.0
104250,4.0,1.0,121.0,1.0
104251,4.0,1.0,121.0,4.0
104252,4.0,1.0,121.0,7.0
104253,4.0,1.0,121.0,10.0
104254,4.0,1.0,121.0,13.0
104255,4.0,1.0,121.0,16.0
104256,4.0,1.0,121.0,19.0
104257,4.0,1.0,121.0,22.0
104258,4.0,1.0,121.0,25.0
104259,4.0,1.0,121.0,28.0
104260,4.0,1.0,122.0,1.0
104261,4.0,1.0,122.0,4.0
104262,4.0,1.0,122.0,7.0
104263,4.0,1.0,122.0,10.0
104264,4.0,1.0,122.0,13.0
104265,4.0,1.0,122.0,16.0
104266,4.0,1.0,122.0,19.0
104267,4.0,1.0,122.0,22.0
104268,4.0,1.0,122.0,25.0
104269,4.0,1.0,122.0,28.0
104270,4.0,1.0,123.0,1.0
104271,4.0,1.0,123.0,4.0
104272,4.0,1.0,123.0,7.0
104273,4.0,1.0,123.0,10.0
104274,4.0,1.0,123.0,13.0
104275,4.0,1.0,123.0,16.0
104276,4.0,1.0,123.0,19.0
104277,4.0,1.0,123.0,22.0
104278,4.0,1.0,123.0,25.0
104279,4.0,1.0,123.0,28.0
104280,4.0,1.0,124.0,1.0
104281,4.0,1.0,124.0,4.0
104282,4.0,1.0,124.0,7.0
104283,4.0,1.0,124.0,10.0
104284,4.0,1.0,124.0,13.0
104285,4.0,1.0,124.0,16.0
104286,4.0,1.0,124.0,19.0
104287,4.0,1.0,124.0,22.0
104288,4.0,1.0,124.0,25.0
104289,4.0,1.0,124.0,28.0
104290,4.0,1.0,125.0,1.0
104291,4.0,1.0,125.0,4.0
104292,4.0,1.0,125.0,7.0
104293,4.0,1.0,125.0,10.0
104294,4.0,1.0,125.0,13.0
104295,4.0,1.0,125.0,16.0
104296,4.0,1.0,125.0,19.0
104297,4.0,1.0,125.0,22.0
104298,4.0,1.0,125.0,25.0
104299,4.0,1.0,125.0,28.0
104300,4.0,1.0,126.0,1.0
104301,4.0,1.0,126.0,4.0
104302,4.0,1.0,126.0,7.0
104303,4.0,1.0,126.0,10.0
104304,4.0,1.0,126.0,13.0
104305,4.0,1.0,126.0,16.0
104306,4.0,1.0,126.0,19.0
104307,4.0,1.0,126.0,22.0
104308,4.0,1.0,126.0,25.0
104309,4.0,1.0,126.0,28.0
104310,4.0,1.0,127.0,1.0
104311,4.0,1.0,127.0,4.0
104312,4.0,1.0,127.0,7.0
104313,4.0,1.0,127.0,10.0
104314,4.0,1.0,127.0,13.0
104315,4.0,1.0,127.0,16.0
104316,4.0,1.0,127.0,19.0
104317,4.0,1.0,127.0,22.0
104318,4.0,1.0,127.0,25.0
104319,4.0,1.0,127.0,28.0
104320,4.0,1.0,128.0,1.0
104321,4.0,1.0,128.0,4.0
104322,4.0,1.0,128.0,7.0
104323,4.0,1.0,128.0,10.0
104324,4.0,1.0,128.0,13.0
104325,4.0,1.0,128.0,16.0
104326,4.0,1.0,128.0,19.0
104327,4.0,1.0,128.0,22.0
104328,4.0,1.0,128.0,25.0
104329,4.0,1.0,128.0,28.0
104330,4.0,1.0,129.0,1.0
104331,4.0,1.0,129.0,4.0
104332,4.0,1.0,129.0,7.0
104333,4.0,1.0,129.0,10.0
104334,4.0,1.0,129.0,13.0
104335,4.0,1.0,129.0,16.0
104336,4.0,1.0,129.0,19.0
104337,4.0,1.0,129.0,22.0
104338,4.0,1.0,129.0,25.0
104339,4.0,1.0,129.0,28.0
104340,4.0,1.0,130.0,1.0
104341,4.0,1.0,130.0,4.0
104342,4.0,1.0,130.0,7.0
104343,4.0,1.0,130.0,10.0
104344,4.0,1.0,130.0,13.0
104345,4.0,1.0,130.0,16.0
104346,4.0,1.0,130.0,19.0
104347,4.0,1.0,130.0,22.0
104348,4.0,1.0,130.0,25.0
104349,4.0,1.0,130.0,28.0
104350,4.0,1.0,131.0,1.0
104351,4.0,1.0,131.0,4.0
104352,4.0,1.0,131.0,7.0
104353,4.0,1.0,131.0,10.0
104354,4.0,1.0,131.0,13.0
104355,4.0,1.0,131.0,16.0
104356,4.0,1.0,131.0,19.0
104357,4.0,1.0,131.0,22.0
104358,4.0,1.0,131.0,25.0
104359,4.0,1.0,131.0,28.0
104360,4.0,1.0,132.0,1.0
104361,4.0,1.0,132.0,4.0
104362,4.0,1.0,132.0,7.0
104363,4.0,1.0,132.0,10.0
104364,4.0,1.0,132.0,13.0
104365,4.0,1.0,132.0,16.0
104366,4.0,1.0,132.0,19.0
104367,4.0,1.0,132.0,22.0
104368,4.0,1.0,132.0,25.0
104369,4.0,1.0,132.0,28.0
104370,4.0,1.0,133.0,1.0
104371,4.0,1.0,133.0,4.0
104372,4.0,1.0,133.0,7.0
104373,4.0,1.0,133.0,10.0
104374,4.0,1.0,133.0,13.0
104375,4.0,1.0,133.0,16.0
104376,4.0,1.0,133.0,19.0
104377,4.0,1.0,133.0,22.0
104378,4.0,1.0,133.0,25.0
104379,4.0,1.0,133.0,28.0
104380,4.0,1.0,134.0,1.0
104381,4.0,1.0,134.0,4.0
104382,4.0,1.0,134.0,7.0
104383,4.0,1.0,134.0,10.0
104384,4.0,1.0,134.0,13.0
104385,4.0,1.0,134.0,16.0
104386,4.0,1.0,134.0,19.0
104387,4.0,1.0,134.0,22.0
104388,4.0,1.0,134.0,25.0
104389,4.0,1.0,134.0,28.0
104390,4.0,1.0,135.0,1.0
104391,4.0,1.0,135.0,4.0
104392,4.0,1.0,135.0,7.0
104393,4.0,1.0,135.0,10.0
104394,4.0,1.0,135.0,13.0
104395,4.0,1.0,135.0,16.0
104396,4.0,1.0,135.0,19.0
104397,4.0,1.0,135.0,22.0
104398,4.0,1.0,135.0,25.0
104399,4.0,1.0,135.0,28.0
104400,4.0,1.0,136.0,1.0
104401,4.0,1.0,136.0,4.0
104402,4.0,1.0,136.0,7.0
104403,4.0,1.0,136.0,10.0
104404,4.0,1.0,136.0,13.0
104405,4.0,1.0,136.0,16.0
104406,4.0,1.0,136.0,19.0
104407,4.0,1.0,136.0,22.0
104408,4.0,1.0,136.0,25.0
104409,4.0,1.0,136.0,28.0
104410,4.0,1.0,137.0,1.0
104411,4.0,1.0,137.0,4.0
104412,4.0,1.0,137.0,7.0
104413,4.0,1.0,137.0,10.0
104414,4.0,1.0,137.0,13.0
104415,4.0,1.0,137.0,16.0
104416,4.0,1.0,137.0,19.0
104417,4.0,1.0,137.0,22.0
104418,4.0,1.0,137.0,25.0
104419,4.0,1.0,137.0,28.0
104420,4.0,1.0,138.0,1.0
104421,4.0,1.0,138.0,4.0
104422,4.0,1.0,138.0,7.0
104423,4.0,1.0,138.0,10.0
104424,4.0,1.0,138.0,13.0
104425,4.0,1.0,138.0,16.0
104426,4.0,1.0,138.0,19.0
104427,4.0,1.0,138.0,22.0
104428,4.0,1.0,138.0,25.0
104429,4.0,1.0,138.0,28.0
104430,4.0,1.0,139.0,1.0
104431,4.0,1.0,139.0,4.0
104432,4.0,1.0,139.0,7.0
104433,4.0,1.0,139.0,10.0
104434,4.0,1.0,139.0,13.0
104435,4.0,1.0,139.0,16.0
104436,4.0,1.0,139.0,19.0
104437,4.0,1.0,139.0,22.0
104438,4.0,1.0,139.0,25.0
104439,4.0,1.0,139.0,28.0
104440,4.0,1.0,140.0,1.0
104441,4.0,1.0,140.0,4.0
104442,4.0,1.0,140.0,7.0
104443,4.0,1.0,140.0,10.0
104444,4.0,1.0,140.0,13.0
104445,4.0,1.0,140.0,16.0
104446,4.0,1.0,140.0,19.0
104447,4.0,1.0,140.0,22.0
104448,4.0,1.0,140.0,25.0
104449,4.0,1.0,140.0,28.0
104450,4.0,1.0,141.0,1.0
104451,4.0,1.0,141.0,4.0
104452,4.0,1.0,141.0,7.0
104453,4.0,1.0,141.0,10.0
104454,4.0,1.0,141.0,13.0
104455,4.0,1.0,141.0,16.0
104456,4.0,1.0,141.0,19.0
104457,4.0,1.0,141.0,22.0
104458,4.0,1.0,141.0,25.0
104459,4.0,1.0,141.0,28.0
104460,4.0,1.0,142.0,1.0
104461,4.0,1.0,142.0,4.0
104462,4.0,1.0,142.0,7.0
104463,4.0,1.0,142.0,10.0
104464,4.0,1.0,142.0,13.0
104465,4.0,1.0,142.0,16.0
104466,4.0,1.0,142.0,19.0
104467,4.0,1.0,142.0,22.0
104468,4.0,1.0,142.0,25.0
104469,4.0,1.0,142.0,28.0
104470,4.0,1.0,143.0,1.0
104471,4.0,1.0,143.0,4.0
104472,4.0,1.0,143.0,7.0
104473,4.0,1.0,143.0,10.0
104474,4.0,1.0,143.0,13.0
104475,4.0,1.0,143.0,16.0
104476,4.0,1.0,143.0,19.0
104477,4.0,1.0,143.0,22.0
104478,4.0,1.0,143.0,25.0
104479,4.0,1.0,143.0,28.0
104480,4.0,1.0,144.0,1.0
104481,4.0,1.0,144.0,4.0
104482,4.0,1.0,144.0,7.0
104483,4.0,1.0,144.0,10.0
104484,4.0,1.0,144.0,13.0
104485,4.0,1.0,144.0,16.0
104486,4.0,1.0,144.0,19.0
104487,4.0,1.0,144.0,22.0
104488,4.0,1.0,144.0,25.0
104489,4.0,1.0,144.0,28.0
104490,4.0,1.0,145.0,1.0
104491,4.0,1.0,145.0,4.0
104492,4.0,1.0,145.0,7.0
104493,4.0,1.0,145.0,10.0
104494,4.0,1.0,145.0,13.0
104495,4.0,1.0,145.0,16.0
104496,4.0,1.0,145.0,19.0
104497,4.0,1.0,145.0,22.0
104498,4.0,1.0,145.0,25.0
104499,4.0,1.0,145.0,28.0
104500,4.0,1.0,146.0,1.0
104501,4.0,1.0,146.0,4.0
104502,4.0,1.0,146.0,7.0
104503,4.0,1.0,146.0,10.0
104504,4.0,1.0,146.0,13.0
104505,4.0,1.0,146.0,16.0
104506,4.0,1.0,146.0,19.0
104507,4.0,1.0,146.0,22.0
104508,4.0,1.0,146.0,25.0
104509,4.0,1.0,146.0,28.0
104510,4.0,1.0,147.0,1.0
104511,4.0,1.0,147.0,4.0
104512,4.0,1.0,147.0,7.0
104513,4.0,1.0,147.0,10.0
104514,4.0,1.0,147.0,13.0
104515,4.0,1.0,147.0,16.0
104516,4.0,1.0,147.0,19.0
104517,4.0,1.0,147.0,22.0
104518,4.0,1.0,147.0,25.0
104519,4.0,1.0,147.0,28.0
104520,4.0,1.0,148.0,1.0
104521,4.0,1.0,148.0,4.0
104522,4.0,1.0,148.0,7.0
104523,4.0,1.0,148.0,10.0
104524,4.0,1.0,148.0,13.0
104525,4.0,1.0,148.0,16.0
104526,4.0,1.0,148.0,19.0
104527,4.0,1.0,148.0,22.0
104528,4.0,1.0,148.0,25.0
104529,4.0,1.0,148.0,28.0
104530,4.0,1.0,149.0,1.0
104531,4.0,1.0,149.0,4.0
104532,4.0,1.0,149.0,7.0
104533,4.0,1.0,149.0,10.0
104534,4.0,1.0,149.0,13.0
104535,4.0,1.0,149.0,16.0
104536,4.0,1.0,149.0,19.0
104537,4.0,1.0,149.0,22.0
104538,4.0,1.0,149.0,25.0
104539,4.0,1.0,149.0,28.0
104540,4.0,1.0,150.0,1.0
104541,4.0,1.0,150.0,4.0
104542,4.0,1.0,150.0,7.0
104543,4.0,1.0,150.0,10.0
104544,4.0,1.0,150.0,13.0
104545,4.0,1.0,150.0,16.0
104546,4.0,1.0,150.0,19.0
104547,4.0,1.0,150.0,22.0
104548,4.0,1.0,150.0,25.0
104549,4.0,1.0,150.0,28.0
104550,4.0,1.0,151.0,1.0
104551,4.0,1.0,151.0,4.0
104552,4.0,1.0,151.0,7.0
104553,4.0,1.0,151.0,10.0
104554,4.0,1.0,151.0,13.0
104555,4.0,1.0,151.0,16.0
104556,4.0,1.0,151.0,19.0
104557,4.0,1.0,151.0,22.0
104558,4.0,1.0,151.0,25.0
104559,4.0,1.0,151.0,28.0
104560,4.0,1.0,152.0,1.0
104561,4.0,1.0,152.0,4.0
104562,4.0,1.0,152.0,7.0
104563,4.0,1.0,152.0,10.0
104564,4.0,1.0,152.0,13.0
104565,4.0,1.0,152.0,16.0
104566,4.0,1.0,152.0,19.0
104567,4.0,1.0,152.0,22.0
104568,4.0,1.0,152.0,25.0
104569,4.0,1.0,152.0,28.0
104570,4.0,1.0,153.0,1.0
104571,4.0,1.0,153.0,4.0
104572,4.0,1.0,153.0,7.0
104573,4.0,1.0,153.0,10.0
104574,4.0,1.0,153.0,13.0
104575,4.0,1.0,153.0,16.0
104576,4.0,1.0,153.0,19.0
104577,4.0,1.0,153.0,22.0
104578,4.0,1.0,153.0,25.0
104579,4.0,1.0,153.0,28.0
104580,4.0,1.0,154.0,1.0
104581,4.0,1.0,154.0,4.0
104582,4.0,1.0,154.0,7.0
104583,4.0,1.0,154.0,10.0
104584,4.0,1.0,154.0,13.0
104585,4.0,1.0,154.0,16.0
104586,4.0,1.0,154.0,19.0
104587,4.0,1.0,154.0,22.0
104588,4.0,1.0,154.0,25.0
104589,4.0,1.0,154.0,28.0
104590,4.0,1.0,155.0,1.0
104591,4.0,1.0,155.0,4.0
104592,4.0,1.0,155.0,7.0
104593,4.0,1.0,155.0,10.0
104594,4.0,1.0,155.0,13.0
104595,4.0,1.0,155.0,16.0
104596,4.0,1.0,155.0,19.0
104597,4.0,1.0,155.0,22.0
104598,4.0,1.0,155.0,25.0
104599,4.0,1.0,155.0,28.0
104600,4.0,1.0,156.0,1.0
104601,4.0,1.0,156.0,4.0
104602,4.0,1.0,156.0,7.0
104603,4.0,1.0,156.0,10.0
